#ChapterID	SentenceID	TokenID	Token	Lemma	POS
1	1	1	AT	AT	IN
1	29	51	bring	bring	VBG
1	29	52	me	me	PRP
1	29	53	my	my	PRP$
1	29	54	fourpenny	fourpenny	JJ
1	29	55	piece	piece	NN
1	29	56	,	,	,
1	29	57	and	and	CC
1	29	58	repeat	repeat	VB
1	29	59	his	his	PRP$
1	29	60	orders	order	NNS
1	29	61	to	to	TO
1	29	62	look	look	VB
1	29	63	out	out	RP
1	29	64	for	for	IN
1	29	65	``	``	``
1	29	66	the	the	DT
1	29	67	seafaring	seafaring	NN
1	29	68	man	man	NN
1	29	69	with	with	IN
1	29	70	one	one	CD
1	29	71	leg	leg	NN
1	29	72	.	.	.
1	29	73	''	''	''
1	30	1	How	How	WRB
1	30	2	that	that	DT
1	30	3	personage	personage	NN
1	30	4	haunted	haunt	VBD
1	30	5	my	my	PRP$
1	30	6	dreams	dream	NNS
1	30	7	,	,	,
1	30	8	I	I	PRP
1	30	9	need	need	VBP
1	30	10	scarcely	scarcely	RB
1	30	11	tell	tell	VB
1	30	12	you	you	PRP
1	30	13	.	.	.
1	31	1	On	On	IN
1	31	2	stormy	stormy	NN
1	31	3	nights	night	NNS
1	31	4	,	,	,
1	31	5	when	when	WRB
1	31	6	the	the	DT
1	31	7	wind	wind	NN
1	31	8	shook	shake	VBD
1	31	9	the	the	DT
1	31	10	four	four	CD
1	31	11	corners	corner	NNS
1	31	12	of	of	IN
1	31	13	the	the	DT
1	31	14	house	house	NN
1	31	15	,	,	,
1	31	16	and	and	CC
1	31	17	the	the	DT
1	31	18	surf	surf	NN
1	31	19	roared	roar	VBD
1	31	20	along	along	IN
1	31	21	the	the	DT
1	31	22	cove	cove	NN
1	31	23	and	and	CC
1	31	24	up	up	IN
1	31	25	the	the	DT
1	31	26	cliffs	cliff	NNS
1	31	27	,	,	,
1	31	28	I	I	PRP
1	31	29	would	would	MD
1	31	30	see	see	VB
1	31	31	him	him	PRP
1	31	32	in	in	IN
1	31	33	a	a	DT
1	31	34	thousand	thousand	NN
1	31	35	forms	form	NNS
1	31	36	,	,	,
1	31	37	and	and	CC
1	31	38	with	with	IN
1	31	39	a	a	DT
1	31	40	thousand	thousand	JJ
1	31	41	diabolical	diabolical	JJ
1	31	42	expressions	expression	NNS
1	31	43	.	.	.
1	32	1	Now	Now	RB
1	32	2	the	the	DT
1	32	3	leg	leg	NN
1	32	4	would	would	MD
1	32	5	be	be	VB
1	32	6	cut	cut	VBN
1	32	7	off	off	RP
1	32	8	at	at	IN
1	32	9	the	the	DT
1	32	10	knee	knee	NN
1	32	11	,	,	,
1	32	12	now	now	RB
1	32	13	at	at	IN
1	32	14	the	the	DT
1	32	15	hip	hip	NN
1	32	16	;	;	:
1	32	17	now	now	RB
1	32	18	he	he	PRP
1	32	19	was	be	VBD
1	32	20	a	a	DT
1	32	21	monstrous	monstrous	JJ
1	32	22	kind	kind	NN
1	32	23	of	of	IN
1	32	24	a	a	DT
1	32	25	creature	creature	NN
1	32	26	who	who	WP
1	32	27	had	have	VBD
1	32	28	never	never	RB
1	32	29	had	have	VBN
1	32	30	but	but	CC
1	32	31	one	one	CD
1	32	32	leg	leg	NN
1	32	33	,	,	,
1	32	34	and	and	CC
1	32	35	that	that	IN
1	32	36	in	in	IN
1	32	37	the	the	DT
1	32	38	middle	middle	NN
1	32	39	of	of	IN
1	32	40	his	his	PRP$
1	32	41	body	body	NN
1	32	42	.	.	.
1	33	1	To	To	TO
1	33	2	see	see	VB
1	33	3	him	him	PRP
1	33	4	leap	leap	VB
1	33	5	and	and	CC
1	33	6	run	run	VB
1	33	7	and	and	CC
1	33	8	pursue	pursue	VB
1	33	9	me	me	PRP
1	33	10	over	over	IN
1	33	11	hedge	hedge	NN
1	33	12	and	and	CC
1	33	13	ditch	ditch	NN
1	33	14	,	,	,
1	33	15	was	be	VBD
1	33	16	the	the	DT
1	33	17	worst	bad	JJS
1	33	18	of	of	IN
1	33	19	nightmares	nightmare	NNS
1	33	20	.	.	.
1	34	1	And	And	CC
1	34	2	altogether	altogether	RB
1	34	3	I	I	PRP
1	34	4	paid	pay	VBD
1	34	5	pretty	pretty	RB
1	34	6	dear	dear	JJ
1	34	7	for	for	IN
1	34	8	my	my	PRP$
1	34	9	monthly	monthly	JJ
1	34	10	fourpenny	fourpenny	JJ
1	34	11	piece	piece	NN
1	34	12	,	,	,
1	34	13	in	in	IN
1	34	14	the	the	DT
1	34	15	shape	shape	NN
1	34	16	of	of	IN
1	34	17	these	these	DT
1	34	18	abominable	abominable	JJ
1	34	19	fancies	fancy	NNS
1	34	20	.	.	.
1	35	1	But	But	CC
1	35	2	though	though	IN
1	35	3	I	I	PRP
1	35	4	was	be	VBD
1	35	5	so	so	RB
1	35	6	terrified	terrify	VBN
1	35	7	by	by	IN
1	35	8	the	the	DT
1	35	9	idea	idea	NN
1	35	10	of	of	IN
1	35	11	the	the	DT
1	35	12	seafaring	seafaring	VBG
1	35	13	man	man	NN
1	35	14	with	with	IN
1	35	15	one	one	CD
1	35	16	leg	leg	NN
1	35	17	,	,	,
1	35	18	I	I	PRP
1	35	19	was	be	VBD
1	35	20	far	far	RB
1	35	21	less	less	JJR
1	35	22	afraid	afraid	JJ
1	35	23	of	of	IN
1	35	24	the	the	DT
1	35	25	captain	captain	NN
1	35	26	himself	himself	PRP
1	35	27	than	than	IN
1	35	28	anybody	anybody	NN
1	35	29	else	else	RB
1	35	30	who	who	WP
1	35	31	knew	know	VBD
1	35	32	him	him	PRP
1	35	33	.	.	.
1	36	1	There	There	EX
1	36	2	were	be	VBD
1	36	3	nights	night	NNS
1	36	4	when	when	WRB
1	36	5	he	he	PRP
1	36	6	took	take	VBD
1	36	7	a	a	DT
1	36	8	deal	deal	NN
1	36	9	more	more	JJR
1	36	10	rum	rum	NN
1	36	11	and	and	CC
1	36	12	water	water	NN
1	36	13	than	than	IN
1	36	14	his	his	PRP$
1	36	15	head	head	NN
1	36	16	would	would	MD
1	36	17	carry	carry	VB
1	36	18	;	;	:
1	36	19	and	and	CC
1	36	20	then	then	RB
1	36	21	he	he	PRP
1	36	22	would	would	MD
1	36	23	sometimes	sometimes	RB
1	36	24	sit	sit	VB
1	36	25	and	and	CC
1	36	26	sing	sing	VBG
1	36	27	his	his	PRP$
1	36	28	wicked	wicked	NN
1	36	29	,	,	,
1	36	30	old	old	JJ
1	36	31	,	,	,
1	36	32	wild	wild	JJ
1	36	33	sea-songs	sea-songs	NNS
1	36	34	,	,	,
1	36	35	minding	mind	VBG
1	36	36	nobody	nobody	NN
1	36	37	;	;	:
1	36	38	but	but	CC
1	36	39	sometimes	sometimes	VBZ
1	36	40	he	he	PRP
1	36	41	would	would	MD
1	36	42	call	call	VB
1	36	43	for	for	IN
1	36	44	glasses	glass	NNS
1	36	45	round	round	NN
1	36	46	,	,	,
1	36	47	and	and	CC
1	36	48	force	force	VB
1	36	49	all	all	PDT
1	36	50	the	the	DT
1	36	51	trembling	tremble	VBG
1	36	52	company	company	NN
1	36	53	to	to	TO
1	36	54	listen	listen	VB
1	36	55	to	to	TO
1	36	56	his	his	PRP$
1	36	57	stories	story	NNS
1	36	58	or	or	CC
1	36	59	bear	bear	VB
1	36	60	a	a	DT
1	36	61	chorus	chorus	NN
1	36	62	to	to	TO
1	36	63	his	his	PRP$
1	36	64	singing	singing	NN
1	36	65	.	.	.
1	37	1	Often	Often	RB
1	37	2	I	I	PRP
1	37	3	have	have	VBP
1	37	4	heard	hear	VBN
1	37	5	the	the	DT
1	37	6	house	house	NN
1	37	7	shaking	shake	VBG
1	37	8	with	with	IN
1	37	9	``	``	``
1	37	10	Yo-ho-ho	Yo-ho-ho	JJ
1	37	11	and	and	CC
1	37	12	a	a	DT
1	37	13	bottle	bottle	NN
1	37	14	of	of	IN
1	37	15	rum	rum	NN
1	37	16	,	,	,
1	37	17	''	''	''
1	37	18	all	all	PDT
1	37	19	the	the	DT
1	37	20	neighbors	neighbor	NNS
1	37	21	joining	join	VBG
1	37	22	in	in	IN
1	37	23	for	for	IN
1	37	24	dear	dear	JJ
1	37	25	life	life	NN
1	37	26	,	,	,
1	37	27	with	with	IN
1	37	28	the	the	DT
1	37	29	fear	fear	NN
1	37	30	of	of	IN
1	37	31	death	death	NN
1	37	32	upon	upon	IN
1	37	33	them	them	PRP
1	37	34	,	,	,
1	37	35	and	and	CC
1	37	36	each	each	DT
1	37	37	singing	sing	VBG
1	37	38	louder	loud	JJR
1	37	39	than	than	IN
1	37	40	the	the	DT
1	37	41	other	other	JJ
1	37	42	to	to	TO
1	37	43	avoid	avoid	VB
1	37	44	remark	remark	NN
1	37	45	.	.	.
1	38	1	For	For	IN
1	38	2	in	in	IN
1	38	3	these	these	DT
1	38	4	fits	fit	NNS
1	38	5	he	he	PRP
1	38	6	was	be	VBD
1	38	7	the	the	DT
1	38	8	most	most	RBS
1	38	9	overriding	overriding	JJ
1	38	10	companion	companion	NN
1	38	11	ever	ever	RB
1	38	12	known	know	VBN
1	38	13	;	;	:
1	38	14	he	he	PRP
1	38	15	would	would	MD
1	38	16	slap	slap	VB
1	38	17	his	his	PRP$
1	38	18	hand	hand	NN
1	38	19	on	on	IN
1	38	20	the	the	DT
1	38	21	table	table	NN
1	38	22	for	for	IN
1	38	23	silence	silence	NN
1	38	24	all	all	DT
1	38	25	around	around	RB
1	38	26	;	;	:
1	38	27	he	he	PRP
1	38	28	would	would	MD
1	38	29	fly	fly	VB
1	38	30	up	up	RP
1	38	31	in	in	IN
1	38	32	a	a	DT
1	38	33	passion	passion	NN
1	38	34	of	of	IN
1	38	35	anger	anger	NN
1	38	36	at	at	IN
1	38	37	a	a	DT
1	38	38	question	question	NN
1	38	39	,	,	,
1	38	40	or	or	CC
1	38	41	sometimes	sometimes	RB
1	38	42	because	because	IN
1	38	43	none	none	NN
1	38	44	was	be	VBD
1	38	45	put	put	VBN
1	38	46	,	,	,
1	38	47	and	and	CC
1	38	48	so	so	RB
1	38	49	he	he	PRP
1	38	50	judged	judge	VBD
1	38	51	the	the	DT
1	38	52	company	company	NN
1	38	53	was	be	VBD
1	38	54	not	not	RB
1	38	55	following	follow	VBG
1	38	56	his	his	PRP$
1	38	57	story	story	NN
1	38	58	.	.	.
1	39	1	Nor	Nor	CC
1	39	2	would	would	MD
1	39	3	he	he	PRP
1	39	4	allow	allow	VB
1	39	5	anyone	anyone	NN
1	39	6	to	to	TO
1	39	7	leave	leave	VB
1	39	8	the	the	DT
1	39	9	inn	inn	NN
1	39	10	till	till	NN
1	39	11	he	he	PRP
1	39	12	had	have	VBD
1	39	13	drunk	drink	VBN
1	39	14	himself	himself	PRP
1	39	15	sleepy	sleepy	JJ
1	39	16	and	and	CC
1	39	17	reeled	reel	VBD
1	39	18	off	off	RP
1	39	19	to	to	TO
1	39	20	bed	bed	NN
1	39	21	.	.	.
1	40	1	His	His	PRP$
1	40	2	stories	story	NNS
1	40	3	were	be	VBD
1	40	4	what	what	WP
1	40	5	frightened	frightened	JJ
1	40	6	people	people	NNS
1	40	7	worst	bad	JJS
1	40	8	of	of	IN
1	40	9	all	all	DT
1	40	10	.	.	.
1	41	1	Dreadful	Dreadful	JJ
1	41	2	stories	story	NNS
1	41	3	they	they	PRP
1	41	4	were	be	VBD
1	41	5	;	;	:
1	41	6	about	about	IN
1	41	7	hanging	hanging	NN
1	41	8	,	,	,
1	41	9	and	and	CC
1	41	10	walking	walk	VBG
1	41	11	the	the	DT
1	41	12	plank	plank	NN
1	41	13	,	,	,
1	41	14	and	and	CC
1	41	15	storms	storm	NNS
1	41	16	at	at	IN
1	41	17	sea	sea	NN
1	41	18	,	,	,
1	41	19	and	and	CC
1	41	20	the	the	DT
1	41	21	Dry	Dry	NNP
1	41	22	Tortugas	Tortugas	NNP
1	41	23	,	,	,
1	41	24	and	and	CC
1	41	25	wild	wild	JJ
1	41	26	deeds	deed	NNS
1	41	27	and	and	CC
1	41	28	places	place	NNS
1	41	29	on	on	IN
1	41	30	the	the	DT
1	41	31	Spanish	Spanish	JJ
1	41	32	Main	Main	NNP
1	41	33	.	.	.
1	42	1	By	By	IN
1	42	2	his	his	PRP$
1	42	3	own	own	JJ
1	42	4	account	account	NN
1	42	5	,	,	,
1	42	6	he	he	PRP
1	42	7	must	must	MD
1	42	8	have	have	VB
1	42	9	lived	live	VBN
1	42	10	his	his	PRP$
1	42	11	life	life	NN
1	42	12	among	among	IN
1	42	13	some	some	DT
1	42	14	of	of	IN
1	42	15	the	the	DT
1	42	16	wickedest	wicked	JJS
1	42	17	men	men	NNS
1	42	18	that	that	IN
1	42	19	God	God	NNP
1	42	20	ever	ever	RB
1	42	21	allowed	allow	VBD
1	42	22	upon	upon	IN
1	42	23	the	the	DT
1	42	24	sea	sea	NN
1	42	25	;	;	:
1	42	26	and	and	CC
1	42	27	the	the	DT
1	42	28	language	language	NN
1	42	29	in	in	IN
1	42	30	which	which	WDT
1	42	31	he	he	PRP
1	42	32	told	tell	VBD
1	42	33	these	these	DT
1	42	34	stories	story	NNS
1	42	35	shocked	shock	VBD
1	42	36	our	our	PRP$
1	42	37	plain	plain	JJ
1	42	38	country	country	NN
1	42	39	people	people	NNS
1	42	40	almost	almost	RB
1	42	41	as	as	RB
1	42	42	much	much	JJ
1	42	43	as	a	IN
1	42	44	the	the	DT
1	42	45	crimes	crime	NNS
1	42	46	that	that	IN
1	42	47	he	he	PRP
1	42	48	described	describe	VBD
1	42	49	.	.	.
1	43	1	My	My	PRP$
1	43	2	father	father	NN
1	43	3	was	be	VBD
1	43	4	always	always	RB
1	43	5	saying	say	VBG
1	43	6	the	the	DT
1	43	7	inn	inn	NN
1	43	8	would	would	MD
1	43	9	be	be	VB
1	43	10	ruined	ruin	VBN
1	43	11	,	,	,
1	43	12	for	for	IN
1	43	13	people	people	NNS
1	43	14	would	would	MD
1	43	15	soon	soon	RB
1	43	16	cease	cease	VB
1	43	17	coming	come	VBG
1	43	18	there	there	RB
1	43	19	to	to	TO
1	43	20	be	be	VB
1	43	21	tyrannized	tyrannize	VBN
1	43	22	over	over	IN
1	43	23	and	and	CC
1	43	24	put	put	VB
1	43	25	down	down	RP
1	43	26	and	and	CC
1	43	27	sent	send	VBD
1	43	28	shivering	shiver	VBG
1	43	29	to	to	TO
1	43	30	their	their	PRP$
1	43	31	beds	bed	NNS
1	43	32	;	;	:
1	43	33	but	but	CC
1	43	34	I	I	PRP
1	43	35	really	really	RB
1	43	36	believe	believe	VB
1	43	37	his	his	PRP$
1	43	38	presence	presence	NN
1	43	39	did	do	VBD
1	43	40	us	u	PRP
1	43	41	good	good	NN
1	43	42	.	.	.
1	44	1	People	People	NNS
1	44	2	were	be	VBD
1	44	3	frightened	frighten	VBN
1	44	4	at	at	IN
1	44	5	the	the	DT
1	44	6	time	time	NN
1	44	7	,	,	,
1	44	8	but	but	CC
1	44	9	on	on	IN
1	44	10	looking	look	VBG
1	44	11	back	back	RP
1	44	12	they	they	PRP
1	44	13	rather	rather	RB
1	44	14	liked	like	VBD
1	44	15	it	it	PRP
1	44	16	;	;	:
1	44	17	it	it	PRP
1	44	18	was	be	VBD
1	44	19	a	a	DT
1	44	20	fine	fine	JJ
1	44	21	excitement	excitement	NN
1	44	22	in	in	IN
1	44	23	a	a	DT
1	44	24	quiet	quiet	JJ
1	44	25	country	country	NN
1	44	26	life	life	NN
1	44	27	;	;	:
1	44	28	and	and	CC
1	44	29	there	there	EX
1	44	30	was	be	VBD
1	44	31	even	even	RB
1	44	32	a	a	DT
1	44	33	party	party	NN
1	44	34	of	of	IN
1	44	35	the	the	DT
1	44	36	younger	young	JJR
1	44	37	men	men	NNS
1	44	38	who	who	WP
1	44	39	pretended	pretend	VBD
1	44	40	to	to	TO
1	44	41	admire	admire	VB
1	44	42	him	him	PRP
1	44	43	,	,	,
1	44	44	calling	call	VBG
1	44	45	him	him	PRP
1	44	46	a	a	DT
1	44	47	``	``	``
1	44	48	true	true	JJ
1	44	49	sea-dog	sea-dog	NN
1	44	50	,	,	,
1	44	51	''	''	''
1	44	52	and	and	CC
1	44	53	a	a	DT
1	44	54	``	``	``
1	44	55	real	real	JJ
1	44	56	old	old	JJ
1	44	57	salt	salt	NN
1	44	58	,	,	,
1	44	59	''	''	''
1	44	60	and	and	CC
1	44	61	such	such	JJ
1	44	62	like	like	IN
1	44	63	names	name	NNS
1	44	64	,	,	,
1	44	65	and	and	CC
1	44	66	saying	say	VBG
1	44	67	there	there	RB
1	44	68	was	be	VBD
1	44	69	the	the	DT
1	44	70	sort	sort	NN
1	44	71	of	of	IN
1	44	72	man	man	NN
1	44	73	that	that	IN
1	44	74	made	make	VBD
1	44	75	England	England	NNP
1	44	76	terrible	terrible	JJ
1	44	77	at	at	IN
1	44	78	sea	sea	NN
1	44	79	.	.	.
1	45	1	In	In	IN
1	45	2	one	one	CD
1	45	3	way	way	NN
1	45	4	,	,	,
1	45	5	indeed	indeed	RB
1	45	6	,	,	,
1	45	7	he	he	PRP
1	45	8	bade	bid	VBD
1	45	9	fair	fair	JJ
1	45	10	to	to	TO
1	45	11	ruin	ruin	VB
1	45	12	us	u	PRP
1	45	13	;	;	:
1	45	14	for	for	IN
1	45	15	he	he	PRP
1	45	16	kept	keep	VBD
1	45	17	on	on	IN
1	45	18	staying	stay	VBG
1	45	19	week	week	NN
1	45	20	after	after	IN
1	45	21	week	week	NN
1	45	22	,	,	,
1	45	23	and	and	CC
1	45	24	at	at	IN
1	45	25	last	last	JJ
1	45	26	month	month	NN
1	45	27	after	after	IN
1	45	28	month	month	NN
1	45	29	,	,	,
1	45	30	so	so	IN
1	45	31	that	that	IN
1	45	32	all	all	PDT
1	45	33	the	the	DT
1	45	34	money	money	NN
1	45	35	had	have	VBD
1	45	36	been	be	VBN
1	45	37	long	long	RB
1	45	38	exhausted	exhaust	VBN
1	45	39	,	,	,
1	45	40	and	and	CC
1	45	41	still	still	RB
1	45	42	my	my	PRP$
1	45	43	father	father	NN
1	45	44	never	never	RB
1	45	45	plucked	pluck	VBD
1	45	46	up	up	RP
1	45	47	the	the	DT
1	45	48	heart	heart	NN
1	45	49	to	to	TO
1	45	50	insist	insist	VB
1	45	51	on	on	IN
1	45	52	having	have	VBG
1	45	53	more	more	JJR
1	45	54	.	.	.
1	46	1	If	If	IN
1	46	2	ever	ever	RB
1	46	3	he	he	PRP
1	46	4	mentioned	mention	VBD
1	46	5	it	it	PRP
1	46	6	,	,	,
1	46	7	the	the	DT
1	46	8	captain	captain	NN
1	46	9	blew	blow	VBD
1	46	10	through	through	IN
1	46	11	his	his	PRP$
1	46	12	nose	nose	NN
1	46	13	so	so	RB
1	46	14	loudly	loudly	RB
1	46	15	that	that	IN
1	46	16	you	you	PRP
1	46	17	might	might	MD
1	46	18	say	say	VB
1	46	19	he	he	PRP
1	46	20	roared	roar	VBD
1	46	21	,	,	,
1	46	22	and	and	CC
1	46	23	stared	star	VBD
1	46	24	my	my	PRP$
1	46	25	poor	poor	JJ
1	46	26	father	father	NN
1	46	27	out	out	IN
1	46	28	of	of	IN
1	46	29	the	the	DT
1	46	30	room	room	NN
1	46	31	.	.	.
1	47	1	I	I	PRP
1	47	2	have	have	VBP
1	47	3	seen	see	VBN
1	47	4	him	him	PRP
1	47	5	wringing	wring	VBG
1	47	6	his	his	PRP$
1	47	7	hands	hand	NNS
1	47	8	after	after	IN
1	47	9	such	such	PDT
1	47	10	a	a	DT
1	47	11	rebuff	rebuff	NN
1	47	12	,	,	,
1	47	13	and	and	CC
1	47	14	I	I	PRP
1	47	15	am	be	VBP
1	47	16	sure	sure	RB
1	47	17	the	the	DT
1	47	18	annoyance	annoyance	NN
1	47	19	and	and	CC
1	47	20	the	the	DT
1	47	21	terror	terror	NN
1	47	22	he	he	PRP
1	47	23	lived	live	VBD
1	47	24	in	in	IN
1	47	25	must	must	MD
1	47	26	have	have	VB
1	47	27	greatly	greatly	RB
1	47	28	hastened	hasten	VBN
1	47	29	his	his	PRP$
1	47	30	early	early	JJ
1	47	31	and	and	CC
1	47	32	unhappy	unhappy	JJ
1	47	33	death	death	NN
1	47	34	.	.	.
1	48	1	All	All	PDT
1	48	2	the	the	DT
1	48	3	time	time	NN
1	48	4	he	he	PRP
1	48	5	lived	live	VBD
1	48	6	with	with	IN
1	48	7	us	u	PRP
1	48	8	the	the	DT
1	48	9	captain	captain	NN
1	48	10	made	make	VBD
1	48	11	no	no	DT
1	48	12	change	change	NN
1	48	13	whatever	whatever	RB
1	48	14	in	in	IN
1	48	15	his	his	PRP$
1	48	16	dress	dress	NN
1	48	17	but	but	CC
1	48	18	to	to	TO
1	48	19	buy	buy	VB
1	48	20	some	some	DT
1	48	21	stockings	stocking	NNS
1	48	22	from	from	IN
1	48	23	a	a	DT
1	48	24	hawker	hawker	NN
1	48	25	.	.	.
1	49	1	One	One	CD
1	49	2	of	of	IN
1	49	3	the	the	DT
1	49	4	cocks	cock	NNS
1	49	5	of	of	IN
1	49	6	his	his	PRP$
1	49	7	hat	hat	NN
1	49	8	having	have	VBG
1	49	9	fallen	fall	VBN
1	49	10	down	down	RB
1	49	11	,	,	,
1	49	12	he	he	PRP
1	49	13	let	let	VB
1	49	14	it	it	PRP
1	49	15	hang	hang	VB
1	49	16	from	from	IN
1	49	17	that	that	DT
1	49	18	day	day	NN
1	49	19	forth	forth	NN
1	49	20	,	,	,
1	49	21	though	though	IN
1	49	22	it	it	PRP
1	49	23	was	be	VBD
1	49	24	a	a	DT
1	49	25	great	great	JJ
1	49	26	annoyance	annoyance	NN
1	49	27	when	when	WRB
1	49	28	it	it	PRP
1	49	29	blew	blow	VBD
1	49	30	.	.	.
1	50	1	I	I	PRP
1	50	2	remember	remember	VBP
1	50	3	the	the	DT
1	50	4	appearance	appearance	NN
1	50	5	of	of	IN
1	50	6	his	his	PRP$
1	50	7	coat	coat	NN
1	50	8	,	,	,
1	50	9	which	which	WDT
1	50	10	he	he	PRP
1	50	11	patched	patch	VBD
1	50	12	himself	himself	PRP
1	50	13	upstairs	upstairs	RP
1	50	14	in	in	IN
1	50	15	his	his	PRP$
1	50	16	room	room	NN
1	50	17	,	,	,
1	50	18	and	and	CC
1	50	19	which	which	WDT
1	50	20	,	,	,
1	50	21	before	before	IN
1	50	22	the	the	DT
1	50	23	end	end	NN
1	50	24	,	,	,
1	50	25	was	be	VBD
1	50	26	nothing	nothing	NN
1	50	27	but	but	CC
1	50	28	patches	patch	NNS
1	50	29	.	.	.
1	51	1	He	He	PRP
1	51	2	never	never	RB
1	51	3	wrote	write	VBD
1	51	4	or	or	CC
1	51	5	received	receive	VBD
1	51	6	a	a	DT
1	51	7	letter	letter	NN
1	51	8	,	,	,
1	51	9	and	and	CC
1	51	10	he	he	PRP
1	51	11	never	never	RB
1	51	12	spoke	speak	VBD
1	51	13	with	with	IN
1	51	14	any	any	DT
1	51	15	but	but	CC
1	51	16	the	the	DT
1	51	17	neighbors	neighbor	NNS
1	51	18	,	,	,
1	51	19	and	and	CC
1	51	20	with	with	IN
1	51	21	these	these	DT
1	51	22	,	,	,
1	51	23	for	for	IN
1	51	24	the	the	DT
1	51	25	most	most	JJS
1	51	26	part	part	NN
1	51	27	,	,	,
1	51	28	only	only	RB
1	51	29	when	when	WRB
1	51	30	drunk	drunk	NN
1	51	31	on	on	IN
1	51	32	rum	rum	NN
1	51	33	.	.	.
1	52	1	The	The	DT
1	52	2	great	great	JJ
1	52	3	sea-chest	sea-chest	JJ
1	52	4	none	none	NN
1	52	5	of	of	IN
1	52	6	us	u	PRP
1	52	7	had	have	VBD
1	52	8	ever	ever	RB
1	52	9	seen	see	VBN
1	52	10	open	open	JJ
1	52	11	.	.	.
1	53	1	He	He	PRP
1	53	2	was	be	VBD
1	53	3	only	only	RB
1	53	4	once	once	RB
1	53	5	crossed	cross	VBN
1	53	6	,	,	,
1	53	7	and	and	CC
1	53	8	that	that	DT
1	53	9	was	be	VBD
1	53	10	toward	toward	IN
1	53	11	the	the	DT
1	53	12	end	end	NN
1	53	13	,	,	,
1	53	14	when	when	WRB
1	53	15	my	my	PRP$
1	53	16	poor	poor	JJ
1	53	17	father	father	NN
1	53	18	was	be	VBD
1	53	19	far	far	RB
1	53	20	gone	go	VBN
1	53	21	in	in	IN
1	53	22	a	a	DT
1	53	23	decline	decline	NN
1	53	24	that	that	WDT
1	53	25	took	take	VBD
1	53	26	him	him	PRP
1	53	27	off	off	RP
1	53	28	.	.	.
1	54	1	Doctor	Doctor	NNP
1	54	2	Livesey	Livesey	NNP
1	54	3	came	come	VBD
1	54	4	late	late	RB
1	54	5	one	one	CD
1	54	6	afternoon	afternoon	NN
1	54	7	to	to	TO
1	54	8	see	see	VB
1	54	9	the	the	DT
1	54	10	patient	patient	NN
1	54	11	,	,	,
1	54	12	took	take	VBD
1	54	13	a	a	DT
1	54	14	bit	bit	NN
1	54	15	of	of	IN
1	54	16	dinner	dinner	NN
1	54	17	from	from	IN
1	54	18	my	my	PRP$
1	54	19	mother	mother	NN
1	54	20	,	,	,
1	54	21	and	and	CC
1	54	22	went	go	VBD
1	54	23	into	into	IN
1	54	24	the	the	DT
1	54	25	parlor	parlor	NN
1	54	26	to	to	TO
1	54	27	smoke	smoke	VB
1	54	28	a	a	DT
1	54	29	pipe	pipe	NN
1	54	30	until	until	IN
1	54	31	his	his	PRP$
1	54	32	horse	horse	NN
1	54	33	should	should	MD
1	54	34	come	come	VB
1	54	35	down	down	RP
1	54	36	from	from	IN
1	54	37	the	the	DT
1	54	38	hamlet	hamlet	NN
1	54	39	,	,	,
1	54	40	for	for	IN
1	54	41	we	we	PRP
1	54	42	had	have	VBD
1	54	43	no	no	DT
1	54	44	stabling	stabling	NN
1	54	45	at	at	IN
1	54	46	the	the	DT
1	54	47	old	old	JJ
1	54	48	``	``	``
1	54	49	Benbow	Benbow	NNP
1	54	50	.	.	.
1	54	51	''	''	''
1	55	1	I	I	PRP
1	55	2	followed	follow	VBD
1	55	3	him	him	PRP
1	55	4	in	in	IN
1	55	5	,	,	,
1	55	6	and	and	CC
1	55	7	I	I	PRP
1	55	8	remember	remember	VBP
1	55	9	observing	observe	VBG
1	55	10	the	the	DT
1	55	11	contrast	contrast	NN
1	55	12	the	the	DT
1	55	13	neat	neat	NN
1	55	14	,	,	,
1	55	15	bright	bright	JJ
1	55	16	doctor	doctor	NN
1	55	17	,	,	,
1	55	18	with	with	IN
1	55	19	his	his	PRP$
1	55	20	powder	powder	NN
1	55	21	as	as	RB
1	55	22	white	white	JJ
1	55	23	as	a	IN
1	55	24	snow	snow	NN
1	55	25	,	,	,
1	55	26	and	and	CC
1	55	27	his	his	PRP$
1	55	28	bright	bright	NN
1	55	29	,	,	,
1	55	30	black	black	JJ
1	55	31	eyes	eye	NNS
1	55	32	and	and	CC
1	55	33	pleasant	pleasant	JJ
1	55	34	manners	manner	NNS
1	55	35	,	,	,
1	55	36	made	make	VBN
1	55	37	with	with	IN
1	55	38	the	the	DT
1	55	39	coltish	coltish	JJ
1	55	40	country	country	NN
1	55	41	folk	folk	NN
1	55	42	,	,	,
1	55	43	and	and	CC
1	55	44	above	above	IN
1	55	45	all	all	DT
1	55	46	,	,	,
1	55	47	with	with	IN
1	55	48	that	that	DT
1	55	49	filthy	filthy	NN
1	55	50	,	,	,
1	55	51	heavy	heavy	JJ
1	55	52	,	,	,
1	55	53	bleared	bleared	JJ
1	55	54	scarecrow	scarecrow	NN
1	55	55	of	of	IN
1	55	56	a	a	DT
1	55	57	pirate	pirate	NN
1	55	58	of	of	IN
1	55	59	ours	ours	NNS
1	55	60	,	,	,
1	55	61	sitting	sit	VBG
1	55	62	far	far	RB
1	55	63	gone	go	VBN
1	55	64	in	in	IN
1	55	65	rum	rum	NN
1	55	66	,	,	,
1	55	67	with	with	IN
