#ChapterID	SentenceID	TokenID	Token	Lemma	POS
1	82	22	from	from	IN
1	82	23	Ralph	Ralph	NNP
1	82	24	,	,	,
1	82	25	and	and	CC
1	82	26	crouched	crouch	VBD
1	82	27	down	down	RB
1	82	28	among	among	IN
1	82	29	the	the	DT
1	82	30	tangled	tangled	JJ
1	82	31	foliage	foliage	NN
1	82	32	.	.	.
1	83	1	``	``	``
1	83	2	I	I	PRP
1	83	3	'll	'll	MD
1	83	4	be	be	VB
1	83	5	out	out	RP
1	83	6	again	again	RB
1	83	7	in	in	IN
1	83	8	just	just	RB
1	83	9	a	a	DT
1	83	10	minute	minute	NN
1	83	11	--	--	:
1	83	12	''	''	''
1	83	13	Ralph	Ralph	NNP
1	83	14	disentangled	disentangle	VBD
1	83	15	himself	himself	PRP
1	83	16	cautiously	cautiously	RB
1	83	17	and	and	CC
1	83	18	stole	steal	VB
1	83	19	away	away	RB
1	83	20	through	through	IN
1	83	21	the	the	DT
1	83	22	branches	branch	NNS
1	83	23	.	.	.
1	84	1	In	In	IN
1	84	2	a	a	DT
1	84	3	few	few	JJ
1	84	4	seconds	second	VBZ
1	84	5	the	the	DT
1	84	6	fat	fat	JJ
1	84	7	boy	boy	NN
1	84	8	's	's	POS
1	84	9	grunts	grunt	NNS
1	84	10	were	be	VBD
1	84	11	behind	behind	IN
1	84	12	him	him	PRP
1	84	13	and	and	CC
1	84	14	he	he	PRP
1	84	15	was	be	VBD
1	84	16	hurrying	hurry	VBG
1	84	17	toward	toward	IN
1	84	18	the	the	DT
1	84	19	screen	screen	NN
1	84	20	that	that	WDT
1	84	21	still	still	RB
1	84	22	lay	lay	VBP
1	84	23	between	between	IN
1	84	24	him	him	PRP
1	84	25	and	and	CC
1	84	26	the	the	DT
1	84	27	lagoon	lagoon	NN
1	84	28	.	.	.
1	85	1	He	He	PRP
1	85	2	climbed	climb	VBD
1	85	3	over	over	IN
1	85	4	a	a	DT
1	85	5	broken	broken	JJ
1	85	6	trunk	trunk	NN
1	85	7	and	and	CC
1	85	8	was	be	VBD
1	85	9	out	out	IN
1	85	10	of	of	IN
1	85	11	the	the	DT
1	85	12	jungle	jungle	NN
1	85	13	.	.	.
1	86	1	The	The	DT
1	86	2	shore	shore	NN
1	86	3	was	be	VBD
1	86	4	fledged	fledge	VBN
1	86	5	with	with	IN
1	86	6	palm	palm	NN
1	86	7	trees	tree	NNS
1	86	8	.	.	.
1	87	1	These	These	DT
1	87	2	stood	stand	VBD
1	87	3	or	or	CC
1	87	4	leaned	lean	VBD
1	87	5	or	or	CC
1	87	6	reclined	recline	VBN
1	87	7	against	against	IN
1	87	8	the	the	DT
1	87	9	light	light	NN
1	87	10	and	and	CC
1	87	11	their	their	PRP$
1	87	12	green	green	JJ
1	87	13	feathers	feather	NNS
1	87	14	were	be	VBD
1	87	15	a	a	DT
1	87	16	hundred	hundred	JJ
1	87	17	feet	foot	NNS
1	87	18	up	up	RB
1	87	19	in	in	IN
1	87	20	the	the	DT
1	87	21	air	air	NN
1	87	22	.	.	.
1	88	1	The	The	DT
1	88	2	ground	ground	NN
1	88	3	beneath	beneath	VBD
1	88	4	them	them	PRP
1	88	5	was	be	VBD
1	88	6	a	a	DT
1	88	7	bank	bank	NN
1	88	8	covered	cover	VBN
1	88	9	with	with	IN
1	88	10	coarse	coarse	JJ
1	88	11	grass	grass	NN
1	88	12	,	,	,
1	88	13	torn	tear	VBN
1	88	14	everywhere	everywhere	RB
1	88	15	by	by	IN
1	88	16	the	the	DT
1	88	17	upheavals	upheaval	NNS
1	88	18	of	of	IN
1	88	19	fallen	fall	VBN
1	88	20	trees	tree	NNS
1	88	21	,	,	,
1	88	22	scattered	scatter	VBN
1	88	23	with	with	IN
1	88	24	decaying	decay	VBG
1	88	25	coconuts	coconut	NNS
1	88	26	and	and	CC
1	88	27	palm	palm	JJ
1	88	28	saplings	sapling	NNS
1	88	29	.	.	.
1	89	1	Behind	Behind	IN
1	89	2	this	this	DT
1	89	3	was	be	VBD
1	89	4	the	the	DT
1	89	5	darkness	darkness	NN
1	89	6	of	of	IN
1	89	7	the	the	DT
1	89	8	forest	forest	JJS
1	89	9	proper	proper	NN
1	89	10	and	and	CC
1	89	11	the	the	DT
1	89	12	open	open	JJ
1	89	13	space	space	NN
1	89	14	of	of	IN
1	89	15	the	the	DT
1	89	16	scar	scar	NN
1	89	17	.	.	.
1	90	1	Ralph	Ralph	NNP
1	90	2	stood	stand	VBD
1	90	3	,	,	,
1	90	4	one	one	CD
1	90	5	hand	hand	NN
1	90	6	against	against	IN
1	90	7	a	a	DT
1	90	8	grey	grey	JJ
1	90	9	trunk	trunk	NN
1	90	10	,	,	,
1	90	11	and	and	CC
1	90	12	screwed	screw	VBD
1	90	13	up	up	RP
1	90	14	his	his	PRP$
1	90	15	eyes	eye	NNS
1	90	16	against	against	IN
1	90	17	the	the	DT
1	90	18	shimmering	shimmering	JJ
1	90	19	water	water	NN
1	90	20	.	.	.
1	91	1	Out	Out	IN
1	91	2	there	there	RB
1	91	3	,	,	,
1	91	4	perhaps	perhaps	RB
1	91	5	a	a	DT
1	91	6	mile	mile	NN
1	91	7	away	away	RB
1	91	8	,	,	,
1	91	9	the	the	DT
1	91	10	white	white	JJ
1	91	11	surf	surf	NN
1	91	12	flinked	flinked	VBN
1	91	13	on	on	IN
1	91	14	a	a	DT
1	91	15	coral	coral	JJ
1	91	16	reef	reef	NN
1	91	17	,	,	,
1	91	18	and	and	CC
1	91	19	beyond	beyond	IN
1	91	20	that	that	IN
1	91	21	the	the	DT
1	91	22	open	open	JJ
1	91	23	sea	sea	NN
1	91	24	was	be	VBD
1	91	25	dark	dark	JJ
1	91	26	blue	blue	NN
1	91	27	.	.	.
1	92	1	Within	Within	IN
1	92	2	the	the	DT
1	92	3	irregular	irregular	JJ
1	92	4	arc	arc	NN
1	92	5	of	of	IN
1	92	6	coral	coral	JJ
1	92	7	the	the	DT
1	92	8	lagoon	lagoon	NN
1	92	9	was	be	VBD
1	92	10	still	still	RB
1	92	11	as	a	IN
1	92	12	a	a	DT
1	92	13	mountain	mountain	NN
1	92	14	lake	lake	NN
1	92	15	--	--	:
1	92	16	blue	blue	NN
1	92	17	of	of	IN
1	92	18	all	all	DT
1	92	19	shades	shade	NNS
1	92	20	and	and	CC
1	92	21	shadowy	shadowy	NN
1	92	22	green	green	JJ
1	92	23	and	and	CC
1	92	24	purple	purple	NN
1	92	25	.	.	.
1	93	1	The	The	DT
1	93	2	beach	beach	NN
1	93	3	between	between	IN
1	93	4	the	the	DT
1	93	5	palm	palm	NN
1	93	6	terrace	terrace	NN
1	93	7	and	and	CC
1	93	8	the	the	DT
1	93	9	water	water	NN
1	93	10	was	be	VBD
1	93	11	a	a	DT
1	93	12	thin	thin	JJ
1	93	13	stick	stick	NN
1	93	14	,	,	,
1	93	15	endless	endless	RB
1	93	16	apparently	apparently	RB
1	93	17	,	,	,
1	93	18	for	for	IN
1	93	19	to	to	TO
1	93	20	Ralph	Ralph	NNP
1	93	21	's	's	POS
1	93	22	left	leave	VBD
1	93	23	the	the	DT
1	93	24	perspectives	perspective	NNS
1	93	25	of	of	IN
1	93	26	palm	palm	NN
1	93	27	and	and	CC
1	93	28	beach	beach	NN
1	93	29	and	and	CC
1	93	30	water	water	NN
1	93	31	drew	draw	VBD
1	93	32	to	to	TO
1	93	33	a	a	DT
1	93	34	point	point	NN
1	93	35	at	at	IN
1	93	36	infinity	infinity	NN
1	93	37	;	;	:
1	93	38	and	and	CC
1	93	39	always	always	RB
1	93	40	,	,	,
1	93	41	almost	almost	RB
1	93	42	visible	visible	JJ
1	93	43	,	,	,
1	93	44	was	be	VBD
1	93	45	the	the	DT
1	93	46	heat	heat	NN
1	93	47	.	.	.
1	94	1	He	He	PRP
1	94	2	jumped	jump	VBD
1	94	3	down	down	RB
1	94	4	from	from	IN
1	94	5	the	the	DT
1	94	6	terrace	terrace	NN
1	94	7	.	.	.
1	95	1	The	The	DT
1	95	2	sand	sand	NN
1	95	3	was	be	VBD
1	95	4	thick	thick	VBN
1	95	5	over	over	IN
1	95	6	his	his	PRP$
1	95	7	black	black	JJ
1	95	8	shoes	shoe	NNS
1	95	9	and	and	CC
1	95	10	the	the	DT
1	95	11	heat	heat	NN
1	95	12	hit	hit	VBD
1	95	13	him	him	PRP
1	95	14	.	.	.
1	96	1	He	He	PRP
1	96	2	became	become	VBD
1	96	3	conscious	conscious	JJ
1	96	4	of	of	IN
1	96	5	the	the	DT
1	96	6	weight	weight	NN
1	96	7	of	of	IN
1	96	8	clothes	clothes	NNS
1	96	9	,	,	,
1	96	10	kicked	kick	VBD
1	96	11	his	his	PRP$
1	96	12	shoes	shoe	NNS
1	96	13	off	off	RP
1	96	14	fiercely	fiercely	RB
1	96	15	and	and	CC
1	96	16	ripped	rip	VBD
1	96	17	off	off	RP
1	96	18	each	each	DT
1	96	19	stocking	stock	VBG
1	96	20	with	with	IN
1	96	21	its	it	PRP$
1	96	22	elastic	elastic	JJ
1	96	23	garter	garter	NN
1	96	24	in	in	IN
1	96	25	a	a	DT
1	96	26	single	single	JJ
1	96	27	movement	movement	NN
1	96	28	.	.	.
1	97	1	Then	Then	RB
1	97	2	he	he	PRP
1	97	3	leapt	leap	VBZ
1	97	4	back	back	RB
1	97	5	on	on	IN
1	97	6	the	the	DT
1	97	7	terrace	terrace	NN
1	97	8	,	,	,
1	97	9	pulled	pull	VBD
1	97	10	off	off	RP
1	97	11	his	his	PRP$
1	97	12	shirt	shirt	NN
1	97	13	,	,	,
1	97	14	and	and	CC
1	97	15	stood	stand	VBD
1	97	16	there	there	EX
1	97	17	among	among	IN
1	97	18	the	the	DT
1	97	19	skull-like	skull-like	JJ
1	97	20	coconuts	coconut	NNS
1	97	21	with	with	IN
1	97	22	green	green	JJ
1	97	23	shadows	shadow	NNS
1	97	24	from	from	IN
1	97	25	the	the	DT
1	97	26	palms	palm	NNS
1	97	27	and	and	CC
1	97	28	the	the	DT
1	97	29	forest	forest	JJS
1	97	30	sliding	sliding	NN
1	97	31	over	over	IN
1	97	32	his	his	PRP$
1	97	33	skin	skin	NN
1	97	34	.	.	.
1	98	1	He	He	PRP
1	98	2	undid	undo	VBD
1	98	3	the	the	DT
1	98	4	snake-clasp	snake-clasp	NN
1	98	5	of	of	IN
1	98	6	his	his	PRP$
1	98	7	belt	belt	NN
1	98	8	,	,	,
1	98	9	lugged	lug	VBD
1	98	10	off	off	RP
1	98	11	his	his	PRP$
1	98	12	shorts	short	NNS
1	98	13	and	and	CC
1	98	14	pants	pant	NNS
1	98	15	,	,	,
1	98	16	and	and	CC
1	98	17	stood	stand	VBD
1	98	18	there	there	EX
1	98	19	naked	naked	JJ
1	98	20	,	,	,
1	98	21	looking	look	VBG
1	98	22	at	at	IN
1	98	23	the	the	DT
1	98	24	dazzling	dazzle	VBG
1	98	25	beach	beach	NN
1	98	26	and	and	CC
1	98	27	the	the	DT
1	98	28	water	water	NN
1	98	29	.	.	.
1	99	1	He	He	PRP
1	99	2	was	be	VBD
1	99	3	old	old	JJ
1	99	4	enough	enough	RB
1	99	5	,	,	,
1	99	6	twelve	twelve	VB
1	99	7	years	year	NNS
1	99	8	and	and	CC
1	99	9	a	a	DT
1	99	10	few	few	JJ
1	99	11	months	month	NNS
1	99	12	,	,	,
1	99	13	to	to	TO
1	99	14	have	have	VB
1	99	15	lost	lose	VBN
1	99	16	the	the	DT
1	99	17	prominent	prominent	JJ
1	99	18	tummy	tummy	NN
1	99	19	of	of	IN
1	99	20	childhood	childhood	NN
1	99	21	and	and	CC
1	99	22	not	not	RB
1	99	23	yet	yet	RB
1	99	24	old	old	JJ
1	99	25	enough	enough	RB
1	99	26	for	for	IN
1	99	27	adolescence	adolescence	NN
1	99	28	to	to	TO
1	99	29	have	have	VB
1	99	30	made	make	VBN
1	99	31	him	him	PRP
1	99	32	awkward	awkward	RB
1	99	33	.	.	.
1	100	1	You	You	PRP
1	100	2	could	could	MD
1	100	3	see	see	VB
1	100	4	now	now	RB
1	100	5	that	that	IN
1	100	6	he	he	PRP
1	100	7	might	might	MD
1	100	8	make	make	VB
1	100	9	a	a	DT
1	100	10	boxer	boxer	NN
1	100	11	,	,	,
1	100	12	as	as	RB
1	100	13	far	far	RB
1	100	14	as	a	IN
1	100	15	width	width	JJ
1	100	16	and	and	CC
1	100	17	heaviness	heaviness	NN
1	100	18	of	of	IN
1	100	19	shoulders	shoulder	NNS
1	100	20	went	go	VBD
1	100	21	,	,	,
1	100	22	but	but	CC
1	100	23	there	there	RB
1	100	24	was	be	VBD
1	100	25	a	a	DT
1	100	26	mildness	mildness	NN
1	100	27	about	about	IN
1	100	28	his	his	PRP$
1	100	29	mouth	mouth	NN
1	100	30	and	and	CC
1	100	31	eyes	eye	NNS
1	100	32	that	that	WDT
1	100	33	proclaimed	proclaim	VBD
1	100	34	no	no	DT
1	100	35	devil	devil	NN
1	100	36	.	.	.
1	101	1	He	He	PRP
1	101	2	patted	pat	VBD
1	101	3	the	the	DT
1	101	4	palm	palm	NN
1	101	5	trunk	trunk	NN
1	101	6	softly	softly	RB
1	101	7	,	,	,
1	101	8	and	and	CC
1	101	9	,	,	,
1	101	10	forced	force	VBN
1	101	11	at	at	IN
1	101	12	last	last	JJ
1	101	13	to	to	TO
1	101	14	believe	believe	VB
1	101	15	in	in	IN
1	101	16	the	the	DT
1	101	17	reality	reality	NN
1	101	18	of	of	IN
1	101	19	the	the	DT
1	101	20	island	island	NN
1	101	21	laughed	laugh	VBD
1	101	22	delightedly	delightedly	RB
1	101	23	again	again	RB
1	101	24	and	and	CC
1	101	25	stood	stand	VBD
1	101	26	on	on	IN
1	101	27	his	his	PRP$
1	101	28	head	head	NN
1	101	29	.	.	.
1	102	1	He	He	PRP
1	102	2	turned	turn	VBD
1	102	3	neatly	neatly	RB
1	102	4	on	on	IN
1	102	5	to	to	TO
1	102	6	his	his	PRP$
1	102	7	feet	foot	NNS
1	102	8	,	,	,
1	102	9	jumped	jump	VBD
1	102	10	down	down	RB
1	102	11	to	to	TO
1	102	12	the	the	DT
1	102	13	beach	beach	NN
1	102	14	,	,	,
1	102	15	knelt	knelt	NN
1	102	16	and	and	CC
1	102	17	swept	sweep	VBD
1	102	18	a	a	DT
1	102	19	double	double	JJ
1	102	20	armful	armful	NN
1	102	21	of	of	IN
1	102	22	sand	sand	NN
1	102	23	into	into	IN
1	102	24	a	a	DT
1	102	25	pile	pile	NN
1	102	26	against	against	IN
1	102	27	his	his	PRP$
1	102	28	chest	chest	NN
1	102	29	.	.	.
1	103	1	Then	Then	RB
1	103	2	he	he	PRP
1	103	3	sat	sit	VBD
1	103	4	back	back	RB
1	103	5	and	and	CC
1	103	6	looked	look	VBD
1	103	7	at	at	IN
1	103	8	the	the	DT
1	103	9	water	water	NN
1	103	10	with	with	IN
1	103	11	bright	bright	NN
1	103	12	,	,	,
1	103	13	excited	excited	JJ
1	103	14	eyes	eye	NNS
1	103	15	.	.	.
1	104	1	``	``	``
1	104	2	Ralph	Ralph	NNP
1	104	3	--	--	:
1	104	4	''	''	''
1	104	5	The	The	DT
1	104	6	fat	fat	JJ
1	104	7	boy	boy	NN
1	104	8	lowered	lower	VBD
1	104	9	himself	himself	PRP
1	104	10	over	over	IN
1	104	11	the	the	DT
1	104	12	terrace	terrace	NN
1	104	13	and	and	CC
1	104	14	sat	sit	VBD
1	104	15	down	down	RB
1	104	16	carefully	carefully	RB
1	104	17	,	,	,
1	104	18	using	use	VBG
1	104	19	the	the	DT
1	104	20	edge	edge	NN
1	104	21	as	a	IN
1	104	22	a	a	DT
1	104	23	seat	seat	NN
1	104	24	.	.	.
1	105	1	``	``	``
1	105	2	I	I	PRP
1	105	3	'm	'm	VBP
1	105	4	sorry	sorry	JJ
1	105	5	I	I	PRP
1	105	6	been	be	VBN
1	105	7	such	such	PDT
1	105	8	a	a	DT
1	105	9	time	time	NN
1	105	10	.	.	.
1	106	1	Them	Them	NNP
1	106	2	fruit	fruit	NN
1	106	3	--	--	:
1	106	4	''	''	''
1	106	5	He	He	PRP
1	106	6	wiped	wipe	VBD
1	106	7	his	his	PRP$
1	106	8	glasses	glass	NNS
1	106	9	and	and	CC
1	106	10	adjusted	adjust	VBD
1	106	11	them	them	PRP
1	106	12	on	on	IN
1	106	13	his	his	PRP$
1	106	14	button	button	NN
1	106	15	nose	nose	NN
1	106	16	.	.	.
1	107	1	The	The	DT
1	107	2	frame	frame	NN
1	107	3	had	have	VBD
1	107	4	made	make	VBN
1	107	5	a	a	DT
1	107	6	deep	deep	JJ
1	107	7	,	,	,
1	107	8	pink	pink	VB
1	107	9	``	``	``
1	107	10	V	V	NNP
1	107	11	''	''	''
1	107	12	on	on	IN
1	107	13	the	the	DT
1	107	14	bridge	bridge	NN
1	107	15	.	.	.
1	108	1	He	He	PRP
1	108	2	looked	look	VBD
1	108	3	critically	critically	RB
1	108	4	at	at	IN
1	108	5	Ralph	Ralph	NNP
1	108	6	's	's	POS
1	108	7	golden	golden	JJ
1	108	8	body	body	NN
1	108	9	and	and	CC
1	108	10	then	then	RB
1	108	11	down	down	RP
1	108	12	at	at	IN
1	108	13	his	his	PRP$
1	108	14	own	own	JJ
1	108	15	clothes	clothes	NNS
1	108	16	.	.	.
1	109	1	He	He	PRP
1	109	2	laid	lay	VBD
1	109	3	a	a	DT
1	109	4	hand	hand	NN
1	109	5	on	on	IN
1	109	6	the	the	DT
1	109	7	end	end	NN
1	109	8	of	of	IN
1	109	9	a	a	DT
1	109	10	zipper	zipper	NN
1	109	11	that	that	WDT
1	109	12	extended	extend	VBD
1	109	13	down	down	RP
1	109	14	his	his	PRP$
1	109	15	chest	chest	NN
1	109	16	.	.	.
1	110	1	``	``	``
1	110	2	My	My	PRP$
1	110	3	auntie	auntie	NN
1	110	4	--	--	:
1	110	5	''	''	''
1	110	6	Then	Then	RB
1	110	7	he	he	PRP
1	110	8	opened	open	VBD
1	110	9	the	the	DT
1	110	10	zipper	zipper	NN
1	110	11	with	with	IN
1	110	12	decision	decision	NN
1	110	13	and	and	CC
1	110	14	pulled	pull	VBD
1	110	15	the	the	DT
1	110	16	whole	whole	JJ
1	110	17	wind-breaker	wind-breaker	NN
1	110	18	over	over	IN
1	110	19	his	his	PRP$
1	110	20	head	head	NN
1	110	21	.	.	.
1	111	1	``	``	``
1	111	2	There	There	EX
1	111	3	!	!	.
1	111	4	''	''	''
1	112	1	Ralph	Ralph	NNP
1	112	2	looked	look	VBD
1	112	3	at	at	IN
1	112	4	him	him	PRP
1	112	5	sidelong	sidelong	JJ
1	112	6	and	and	CC
1	112	7	said	say	VBD
1	112	8	nothing	nothing	NN
1	112	9	.	.	.
1	113	1	``	``	``
1	113	2	I	I	PRP
1	113	3	expect	expect	VBP
1	113	4	we	we	PRP
1	113	5	'll	'll	MD
1	113	6	want	want	VB
1	113	7	to	to	TO
1	113	8	know	know	VB
1	113	9	all	all	DT
1	113	10	their	their	PRP$
1	113	11	names	name	NNS
1	113	12	,	,	,
1	113	13	''	''	''
1	113	14	said	say	VBD
1	113	15	the	the	DT
1	113	16	fat	fat	JJ
1	113	17	boy	boy	NN
1	113	18	,	,	,
1	113	19	``	``	``
1	113	20	and	and	CC
1	113	21	make	make	VB
1	113	22	a	a	DT
1	113	23	list	list	NN
1	113	24	.	.	.
1	114	1	We	We	PRP
1	114	2	ought	ought	MD
1	114	3	to	to	TO
1	114	4	have	have	VB
1	114	5	a	a	DT
1	114	6	meeting	meeting	NN
1	114	7	.	.	.
1	114	8	''	''	''
1	115	1	Ralph	Ralph	NNP
1	115	2	did	do	VBD
1	115	3	not	not	RB
1	115	4	take	take	VB
1	115	5	the	the	DT
1	115	6	hint	hint	NN
1	115	7	so	so	IN
1	115	8	the	the	DT
1	115	9	fat	fat	JJ
1	115	10	boy	boy	NN
1	115	11	was	be	VBD
1	115	12	forced	force	VBN
1	115	13	to	to	TO
1	115	14	continue	continue	VB
1	115	15	.	.	.
1	116	1	``	``	``
1	116	2	I	I	PRP
1	116	3	do	do	VBP
1	116	4	n't	n't	RB
1	116	5	care	care	VB
1	116	6	what	what	WP
1	116	7	they	they	PRP
1	116	8	call	call	VBP
1	116	9	me	me	PRP
1	116	10	,	,	,
1	116	11	''	''	''
1	116	12	he	he	PRP
1	116	13	said	say	VBD
1	116	14	confidentially	confidentially	RB
1	116	15	,	,	,
1	116	16	``	``	``
1	116	17	so	so	RB
1	116	18	long	long	RB
1	116	19	as	a	IN
1	116	20	they	they	PRP
1	116	21	do	do	VBP
1	116	22	n't	n't	RB
1	116	23	call	call	VB
1	116	24	me	me	PRP
1	116	25	what	what	WP
1	116	26	they	they	PRP
1	116	27	used	use	VBD
1	116	28	to	to	TO
1	116	29	call	call	VB
1	116	30	me	me	PRP
1	116	31	at	at	IN
1	116	32	school	school	NN
1	116	33	.	.	.
1	116	34	''	''	''
1	117	1	Ralph	Ralph	NNP
1	117	2	was	be	VBD
1	117	3	faintly	faintly	RB
1	117	4	interested	interested	JJ
1	117	5	.	.	.
1	118	1	``	``	``
1	118	2	What	What	WP
1	118	3	was	be	VBD
1	118	4	that	that	DT
1	118	5	?	?	.
1	118	6	''	''	''
1	119	1	The	The	DT
1	119	2	fat	fat	JJ
1	119	3	boy	boy	NN
1	119	4	glanced	glance	VBD
1	119	5	over	over	IN
1	119	6	his	his	PRP$
1	119	7	shoulder	shoulder	NN
1	119	8	,	,	,
1	119	9	then	then	RB
1	119	10	leaned	lean	VBD
1	119	11	toward	toward	IN
1	119	12	Ralph	Ralph	NNP
1	119	13	.	.	.
1	120	1	He	He	PRP
1	120	2	whispered	whisper	VBD
1	120	3	.	.	.
1	121	1	``	``	``
1	121	2	They	They	PRP
1	121	3	used	use	VBD
1	121	4	to	to	TO
1	121	5	call	call	VB
1	121	6	me	me	PRP
1	121	7	'Piggy	'Piggy	PRP
1	121	8	.	.	.
1	121	9	'	'	''
1	121	10	''	''	''
1	122	1	Ralph	Ralph	NNP
1	122	2	shrieked	shriek	VBD
1	122	3	with	with	IN
1	122	4	laughter	laughter	NN
1	122	5	.	.	.
1	123	1	He	He	PRP
1	123	2	jumped	jump	VBD
1	123	3	up	up	RP
1	123	4	.	.	.
1	124	1	``	``	``
1	124	2	Piggy	Piggy	NN
1	124	3	!	!	.
1	125	1	Piggy	Piggy	NN
1	125	2	!	!	.
1	125	3	''	''	''
1	126	1	``	``	``
1	126	2	Ralph	Ralph	NNP
1	126	3	--	--	:
1	126	4	please	please	NN
1	126	5	!	!	.
1	126	6	''	''	''
1	127	1	Piggy	Piggy	NNP
1	127	2	clasped	clasp	VBD
1	127	3	his	his	PRP$
1	127	4	hands	hand	NNS
1	127	5	in	in	IN
1	127	6	apprehension	apprehension	NN
1	127	7	.	.	.
1	128	1	``	``	``
1	128	2	I	I	PRP
1	128	3	said	say	VBD
1	128	4	I	I	PRP
1	128	5	did	do	VBD
1	128	6	n't	n't	RB
1	128	7	want	want	VB
1	128	8	--	--	:
1	128	9	''	''	''
1	128	10	''	''	''
1	128	11	Piggy	Piggy	NNP
1	128	12	!	!	.
1	129	1	Piggy	Piggy	NN
1	129	2	!	!	.
1	129	3	''	''	''
1	130	1	Ralph	Ralph	NNP
1	130	2	danced	dance	VBD
1	130	3	out	out	RP
1	130	4	into	into	IN
1	130	5	the	the	DT
1	130	6	hot	hot	JJ
1	130	7	air	air	NN
1	130	8	of	of	IN
1	130	9	the	the	DT
1	130	10	beach	beach	NN
1	130	11	and	and	CC
1	130	12	then	then	RB
1	130	13	returned	return	VBD
1	130	14	as	a	IN
1	130	15	a	a	DT
1	130	16	fighter-plane	fighter-plane	NN
1	130	17	,	,	,
1	130	18	with	with	IN
1	130	19	wings	wing	NNS
1	130	20	swept	sweep	VBN
1	130	21	back	back	RB
1	130	22	,	,	,
1	130	23	and	and	CC
1	130	24	machine-gunned	machine-gunned	JJ
1	130	25	Piggy	Piggy	NNP
1	130	26	.	.	.
1	131	1	``	``	``
1	131	2	Sche-aa-ow	Sche-aa-ow	JJ
1	131	3	!	!	.
1	131	4	''	''	''
1	132	1	He	He	PRP
1	132	2	dived	dive	VBD
1	132	3	in	in	IN
1	132	4	the	the	DT
1	132	5	sand	sand	NN
1	132	6	at	at	IN
1	132	7	Piggy	Piggy	NNP
1	132	8	's	's	POS
1	132	9	feet	foot	NNS
1	132	10	and	and	CC
1	132	11	lay	lay	NN
1	132	12	there	there	RB
1	132	13	laughing	laugh	VBG
1	132	14	.	.	.
1	133	1	``	``	``
1	133	2	Piggy	Piggy	NN
1	133	3	!	!	.
1	133	4	''	''	''
1	134	1	Piggy	Piggy	NNP
1	134	2	grinned	grin	VBD
1	134	3	reluctantly	reluctantly	RB
1	134	4	,	,	,
1	134	5	pleased	pleased	JJ
1	134	6	despite	despite	IN
1	134	7	himself	himself	PRP
1	134	8	at	at	IN
1	134	9	even	even	RB
1	134	10	this	this	DT
1	134	11	much	much	JJ
1	134	12	recognition	recognition	NN
1	134	13	.	.	.
1	135	1	``	``	``
1	135	2	So	So	RB
1	135	3	long	long	RB
1	135	4	as	a	IN
1	135	5	you	you	PRP
1	135	6	do	do	VBP
1	135	7	n't	n't	RB
1	135	8	tell	tell	VB
1	135	9	the	the	DT
1	135	10	others	others	NNS
1	135	11	--	--	:
1	135	12	''	''	''
1	135	13	Ralph	Ralph	NNP
1	135	14	giggled	giggle	VBD
1	135	15	into	into	IN
1	135	16	the	the	DT
1	135	17	sand	sand	NN
1	135	18	.	.	.
1	136	1	The	The	DT
1	136	2	expression	expression	NN
1	136	3	of	of	IN
1	136	4	pain	pain	NN
1	136	5	and	and	CC
1	136	6	concentration	concentration	NN
1	136	7	returned	return	VBN
1	136	8	to	to	TO
1	136	9	Piggy	Piggy	NNP
1	136	10	's	's	POS
1	136	11	face	face	NN
1	136	12	.	.	.
1	137	1	``	``	``
1	137	2	Half	Half	PDT
1	137	3	a	a	DT
1	137	4	sec	sec	NN
1	137	5	'	'	POS
1	137	6	.	.	.
1	137	7	''	''	''
1	138	1	He	He	PRP
1	138	2	hastened	hasten	VBD
1	138	3	back	back	RB
1	138	4	into	into	IN
1	138	5	the	the	DT
1	138	6	forest	forest	NN
1	138	7	.	.	.
1	139	1	Ralph	Ralph	NNP
1	139	2	stood	stand	VBD
1	139	3	up	up	RP
1	139	4	and	and	CC
1	139	5	trotted	trot	VBN
1	139	6	along	along	IN
1	139	7	to	to	TO
1	139	8	the	the	DT
1	139	9	right	right	NN
1	139	10	.	.	.
1	140	1	Here	Here	RB
1	140	2	the	the	DT
1	140	3	beach	beach	NN
1	140	4	was	be	VBD
1	140	5	interrupted	interrupt	VBN
1	140	6	abruptly	abruptly	RB
1	140	7	by	by	IN
1	140	8	the	the	DT
1	140	9	square	square	JJ
1	140	10	motif	motif	NN
1	140	11	of	of	IN
1	140	12	the	the	DT
1	140	13	landscape	landscape	NN
1	140	14	;	;	:
1	140	15	a	a	DT
1	140	16	great	great	JJ
1	140	17	platform	platform	NN
1	140	18	of	of	IN
1	140	19	pink	pink	NN
1	140	20	granite	granite	NN
1	140	21	thrust	thrust	VBP
1	140	22	up	up	RP
1	140	23	uncompromisingly	uncompromisingly	RB
1	140	24	through	through	IN
1	140	25	forest	forest	NN
1	140	26	and	and	CC
1	140	27	terrace	terrace	NN
1	140	28	and	and	CC
1	140	29	sand	sand	NN
1	140	30	and	and	CC
1	140	31	lagoon	lagoon	NN
1	140	32	to	to	TO
1	140	33	make	make	VB
1	140	34	a	a	DT
1	140	35	raised	raise	VBN
1	140	36	jetty	jetty	NN
1	140	37	four	four	CD
1	140	38	feet	foot	NNS
1	140	39	high	high	JJ
1	140	40	.	.	.
1	141	1	The	The	DT
1	141	2	top	top	NN
1	141	3	of	of	IN
1	141	4	this	this	DT
